,Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary
,45546953,V81.3XXD,"Occupant of railway train or railway vehicle injured in collision with other object, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546952,V81.1XXA,"Occupant of railway train or railway vehicle injured in collision with motor vehicle in traffic accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546950,V80.720S,"Animal-rider injured in collision with animal-drawn vehicle, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546949,V80.711S,"Occupant of animal-drawn vehicle injured in collision with animal being ridden, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546947,V80.21XS,"Animal-rider injured in collision with pedal cycle, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546818,V19.9XXA,"Pedal cyclist (driver) (passenger) injured in unspecified traffic accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546816,V19.3XXA,"Pedal cyclist (driver) (passenger) injured in unspecified nontraffic accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546782,V01.12XS,"Pedestrian on skateboard injured in collision with pedal cycle in traffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546781,V00.891S,"Fall from other pedestrian conveyance, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546779,V00.388A,"Other accident on other flat-bottomed pedestrian conveyance, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45546778,V00.381A,"Fall from other flat-bottomed pedestrian conveyance, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45546777,V00.281A,"Fall from other gliding-type pedestrian conveyance, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45546776,V00.228S,"Other sled accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546775,V00.211D,"Fall from ice-skates, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45546774,V00.182S,"Pedestrian on other rolling-type pedestrian conveyance colliding with stationary object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546773,V00.141S,"Fall from scooter (nonmotorized), sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546772,V00.141A,"Fall from scooter (nonmotorized), initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45546771,V00.138D,"Other skateboard accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45546770,V00.111S,"Fall from in-line roller-skates, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546647,T71.131S,"Asphyxiation due to being trapped in bed linens, accidental, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45546646,T71.111S,"Asphyxiation due to smothering under pillow, accidental, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542256,X11.0XXS,"Contact with hot water in bath or tub, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542216,W50.2XXA,"Accidental twist by another person, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45542215,W50.1XXA,"Accidental kick by another person, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45542210,W40.9XXS,"Explosion of unspecified explosive materials, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542209,W37.8XXS,"Explosion and rupture of other pressurized tire, pipe or hose, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542204,W33.00XS,"Accidental discharge of unspecified larger firearm, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542196,W24.1XXS,"Contact with transmission devices, not elsewhere classified, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542193,W21.31XS,"Struck by shoe cleats, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542192,W21.211S,"Struck by field hockey stick, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542191,W21.13XS,"Struck by golf club, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542186,W18.43XS,"Slipping, tripping and stumbling without falling due to stepping from one level to another, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542185,W18.39XD,"Other fall on same level, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45542184,W18.30XA,"Fall on same level, unspecified, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45542181,W17.2XXS,"Fall into hole, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542178,W16.91XS,"Jumping or diving into unspecified water causing drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542174,W16.621S,"Jumping or diving into natural body of water striking bottom causing drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542169,W16.121S,"Fall into natural body of water striking bottom causing drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542166,W14.XXXS,"Fall from tree, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542164,W10.9XXA,"Fall (on) (from) unspecified stairs and steps, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45542163,W10.8XXA,"Fall (on) (from) other stairs and steps, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45542160,W01.198S,"Fall on same level from slipping, tripping and stumbling with subsequent striking against other object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542158,W00.2XXD,"Other fall from one level to another due to ice and snow, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45542149,V96.09XS,"Other balloon accident injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542141,V94.31XS,"Injury to rider of (inflatable) recreational watercraft being pulled behind other watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542137,V93.54XS,"Explosion on board sailboat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542136,V93.52XS,"Explosion on board fishing boat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542134,V93.35XS,"Fall on board canoe or kayak, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542132,V93.11XS,"Other burn on board passenger vessel, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542131,V93.10XS,"Other burn on board merchant vessel, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542130,V92.20XS,"Drowning and submersion due to being washed overboard from merchant ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542119,V91.20XA,"Fall due to collision between merchant ship and other watercraft or other object, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45542118,V91.15XS,"Crushed between canoe or kayak and other watercraft or other object due to collision, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542117,V91.01XS,"Burn due to passenger ship on fire, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542115,V90.85XS,"Drowning and submersion due to other accident to canoe or kayak, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542113,V90.15XS,"Drowning and submersion due to canoe or kayak sinking, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542110,V90.04XS,"Drowning and submersion due to sailboat overturning, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542093,V84.7XXD,"Person on outside of special agricultural vehicle injured in nontraffic accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542092,V83.6XXS,"Passenger of special industrial vehicle injured in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542091,V83.4XXD,"Person injured while boarding or alighting from special industrial vehicle, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542088,V81.6XXD,"Occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542087,V81.0XXA,"Occupant of railway train or railway vehicle injured in collision with motor vehicle in nontraffic accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45542083,V80.710S,"Animal-rider injured in collision with other animal being ridden, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45541937,V18.3XXD,"Person boarding or alighting a pedal cycle injured in noncollision transport accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45541934,V17.2XXS,"Unspecified pedal cyclist injured in collision with fixed or stationary object in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45541926,V09.1XXS,"Pedestrian injured in unspecified nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45541921,V06.09XS,"Pedestrian with other conveyance injured in collision with other nonmotor vehicle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45541903,V00.328A,"Other snow-ski accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45541902,V00.282S,"Pedestrian on other gliding-type pedestrian conveyance colliding with stationary object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45541901,V00.218A,"Other ice-skates accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45541900,V00.188S,"Other accident on other rolling-type pedestrian conveyance, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45541898,V00.148S,"Other scooter (nonmotorized) accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45541897,V00.118D,"Other in-line roller-skate accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45537498,Y23.8XXS,"Other larger firearm discharge, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537450,W90.0XXS,"Exposure to radiofrequency, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537449,W89.8XXS,"Exposure to other man-made visible and ultraviolet light, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537448,W86.0XXS,"Exposure to domestic wiring and appliances, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537425,W49.02XS,"String or thread causing external constriction, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537422,W42.9XXS,"Exposure to other noise, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537419,W40.8XXS,"Explosion of other specified explosive materials, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537414,W36.2XXS,"Explosion and rupture of air tank, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537411,W34.19XS,"Accidental malfunction from other specified firearms, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537407,W32.0XXS,"Accidental handgun discharge, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537405,W30.2XXS,"Contact with hay derrick, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537400,W25.XXXS,"Contact with sharp glass, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537396,W22.03XS,"Walked into furniture, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537394,W21.81XS,"Striking against or struck by football helmet, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537383,W16.722S,"Jumping or diving from boat striking bottom causing other injury, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537373,W00.2,Other fall from one level to another due to ice and snow,4-char nonbill code,Non-Standard,12/29/2006,12/30/2099,0,0,0,0,Observation,ICD10CM
,45537372,W00.1XXA,"Fall from stairs and steps due to ice and snow, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45537369,V97.1XXS,"Person injured while boarding or alighting from aircraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537368,V97.0XXS,"Occupant of aircraft injured in other specified air transport accidents, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537367,V96.25XS,"Glider (nonpowered) explosion injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537358,V95.14XS,"Ultralight, microlight or powered-glider fire injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537351,V94.12XS,"Bather struck by nonpowered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537346,V93.43XS,"Struck by falling object on other powered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537345,V93.33XD,"Fall on board other powered watercraft, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45537344,V93.32XA,"Fall on board fishing boat, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45537342,V93.02XS,"Burn due to localized fire on board fishing boat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537339,V92.26XS,"Drowning and submersion due to being washed overboard from (nonpowered) inflatable craft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537338,V92.14XS,"Drowning and submersion due to being thrown overboard by motion of sailboat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537337,V92.11XS,"Drowning and submersion due to being thrown overboard by motion of passenger ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537335,V91.81XS,"Other injury due to other accident to passenger ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537333,V91.31XS,"Hit or struck by falling object due to accident to passenger ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537332,V91.30XS,"Hit or struck by falling object due to accident to merchant ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537331,V91.16XS,"Crushed between (nonpowered) inflatable craft and other watercraft or other object due to collision, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537330,V91.02XS,"Burn due to fishing boat on fire, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537329,V91.00XS,"Burn due to merchant ship on fire, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537327,V90.30XS,"Drowning and submersion due to falling or jumping from crushed merchant ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537308,V85.3XXD,"Unspecified occupant of special construction vehicle injured in traffic accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537304,V83.5XXS,"Driver of special industrial vehicle injured in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537302,V81.82XA,"Occupant of railway train or railway vehicle injured due to object falling onto train, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537301,V81.6XXS,"Occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537300,V81.5XXA,"Occupant of railway train or railway vehicle injured by fall in railway train or railway vehicle, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537298,V80.62XS,"Occupant of animal-drawn vehicle injured in collision with railway train or railway vehicle, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537155,V16.1XXS,"Pedal cycle passenger injured in collision with other nonmotor vehicle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537154,V16.0XXS,"Pedal cycle driver injured in collision with other nonmotor vehicle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537145,V12.3XXA,"Person boarding or alighting a pedal cycle injured in collision with two- or three-wheeled motor vehicle, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537143,V11.5XXS,"Pedal cycle passenger injured in collision with other pedal cycle in traffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537142,V11.3XXD,"Person boarding or alighting a pedal cycle injured in collision with other pedal cycle, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537141,V11.3XXA,"Person boarding or alighting a pedal cycle injured in collision with other pedal cycle, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537140,V11.0XXS,"Pedal cycle driver injured in collision with other pedal cycle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537135,V06.90XS,"Pedestrian on foot injured in collision with other nonmotor vehicle, unspecified whether traffic or nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537131,V05.90XS,"Pedestrian on foot injured in collision with railway train or railway vehicle, unspecified whether traffic or nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537119,V01.99XS,"Pedestrian with other conveyance injured in collision with pedal cycle, unspecified whether traffic or nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537117,V00.812S,"Wheelchair (powered) colliding with stationary object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537116,V00.388D,"Other accident on other flat-bottomed pedestrian conveyance, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45537115,V00.321A,"Fall from snow-skis, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45537114,V00.211A,"Fall from ice-skates, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45537112,V00.128D,"Other non-in-line roller-skating accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45537111,V00.121S,"Fall from non-in-line roller-skates, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537110,V00.118S,"Other in-line roller-skate accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45537109,V00.111D,"Fall from in-line roller-skates, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45536988,T71.121S,"Asphyxiation due to plastic bag, accidental, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,37202255,X50.9XXS,"Other and unspecified overexertion or strenuous movements or postures, sequela",7-char billing code,Non-Standard,12/31/2016,12/30/2099,0,0,0,0,Condition,ICD10CM
,37202251,X50.3XXS,"Overexertion from repetitive movements, sequela",7-char billing code,Non-Standard,12/31/2016,12/30/2099,0,0,0,0,Condition,ICD10CM
,37202247,X50.1XXS,"Overexertion from prolonged static or awkward postures, sequela",7-char billing code,Non-Standard,12/31/2016,12/30/2099,0,0,0,0,Condition,ICD10CM
,37202243,X50.0XXS,"Overexertion from strenuous movement or load, sequela",7-char billing code,Non-Standard,12/31/2016,12/30/2099,0,0,0,0,Condition,ICD10CM
,37202238,W26.9XXS,"Contact with unspecified sharp object(s), sequela",7-char billing code,Non-Standard,12/31/2016,12/30/2099,0,0,0,0,Condition,ICD10CM
,37202234,W26.8XXS,"Contact with other sharp object(s), not elsewhere classified, sequela",7-char billing code,Non-Standard,12/31/2016,12/30/2099,0,0,0,0,Condition,ICD10CM
,37202230,W26.2XXS,"Contact with edge of stiff paper, sequela",7-char billing code,Non-Standard,12/31/2016,12/30/2099,0,0,0,0,Condition,ICD10CM
,35211335,R29.6,Repeated falls,4-char billing code,Non-Standard,12/31/2006,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575657,W50,"Accidental hit, strike, kick, twist, bite or scratch by another person",3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Observation,ICD10CM
,1575630,W18,"Other slipping, tripping and stumbling and falls",3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Observation,ICD10CM
,1575629,W17,Other fall from one level to another,3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Observation,ICD10CM
,1575604,W10,Fall on and from stairs and steps,3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Observation,ICD10CM
,1575602,W05,"Fall from non-moving wheelchair, nonmotorized scooter and motorized mobility scooter",3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Observation,ICD10CM
,1575598,W00,Fall due to ice and snow,3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Observation,ICD10CM
,1575571,V93.3,Fall on board watercraft,4-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Observation,ICD10CM
,1575550,V89,"Motor- or nonmotor-vehicle accident, type of vehicle unspecified",3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575549,V88,Nontraffic accident of specified type but victim's mode of transport unknown,3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575537,V85,Occupant of special construction vehicle injured in transport accident,3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575536,V84,Occupant of special vehicle mainly used in agriculture injured in transport accident,3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575535,V83,Occupant of special vehicle mainly used on industrial premises injured in transport accident,3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575534,V82,Occupant of powered streetcar injured in transport accident,3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575533,V81.8,Occupant of railway train or railway vehicle injured in other specified railway accidents,4-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575532,V81,Occupant of railway train or railway vehicle injured in transport accident,3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575529,V80.9,Animal-rider or occupant of animal-drawn vehicle injured in other and unspecified transport accidents,4-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575517,V80.1,Animal-rider or occupant of animal-drawn vehicle injured in collision with pedestrian or animal,4-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575515,V80.0,Animal-rider or occupant of animal drawn vehicle injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident,4-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575514,V80,Animal-rider or occupant of animal-drawn vehicle injured in transport accident,3-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575396,V19.8,Pedal cyclist (driver) (passenger) injured in other specified transport accidents,4-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Condition,ICD10CM
,1575352,V00.89,Accident on other pedestrian conveyance,5-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Observation,ICD10CM
,1575351,V00.83,Accident with motorized mobility scooter,5-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Observation,ICD10CM
,1575350,V00.82,Accident with baby stroller,5-char nonbill code,Non-Standard,12/31/2011,12/30/2099,0,0,0,0,Observation,ICD10CM
